,TimeStamp,High,Low,Open,Close,Total Volume,Period Volume,Number of Trades
754,2010-09-16 14:52:00,1122.75,1122.75,1122.75,1122.75,300117,155,0
755,2010-09-16 14:51:00,1122.75,1122.75,1122.75,1122.75,299065,40,0
756,2010-09-16 14:50:00,1123.0,1122.75,1122.75,1123.0,299024,16,0
757,2010-09-16 14:49:00,1123.0,1122.75,1123.0,1122.75,299008,40,0
758,2010-09-16 14:48:00,1123.25,1123.0,1123.25,1123.0,298898,99,0
759,2010-09-16 14:47:00,1123.5,1123.25,1123.5,1123.25,298797,140,0
760,2010-09-16 14:46:00,1123.25,1123.25,1123.25,1123.25,296403,22,0
761,2010-09-16 14:45:00,1123.25,1123.0,1123.25,1123.0,296378,52,0
762,2010-09-16 14:44:00,1123.5,1123.25,1123.5,1123.25,296326,13,0
763,2010-09-16 14:43:00,1123.5,1123.25,1123.25,1123.5,296313,6,0
764,2010-09-16 14:42:00,1123.5,1123.25,1123.5,1123.25,296306,186,0
765,2010-09-16 14:41:00,1123.5,1123.0,1123.25,1123.5,296120,430,0
766,2010-09-16 14:40:00,1123.25,1123.0,1123.25,1123.0,295689,99,0
767,2010-09-16 14:39:00,1123.0,1123.0,1123.0,1123.0,295590,97,0
768,2010-09-16 14:38:00,1123.0,1122.75,1122.75,1123.0,295493,36,0
769,2010-09-16 14:37:00,1123.0,1122.5,1122.75,1123.0,295457,133,0
770,2010-09-16 14:36:00,1123.25,1123.0,1123.0,1123.25,295244,943,0
771,2010-09-16 14:35:00,1123.0,1122.5,1122.5,1122.75,294301,114,0
772,2010-09-16 14:34:00,1122.5,1122.25,1122.5,1122.5,293187,20,0
773,2010-09-16 14:33:00,1122.75,1122.5,1122.5,1122.75,293167,50,0
774,2010-09-16 14:32:00,1123.0,1122.75,1123.0,1122.75,293112,39,0
775,2010-09-16 14:31:00,1123.0,1122.5,1122.75,1122.75,293073,241,0
776,2010-09-16 14:30:00,1123.0,1122.75,1123.0,1123.0,292832,143,0
777,2010-09-16 14:29:00,1123.0,1122.75,1122.75,1123.0,292346,203,0
778,2010-09-16 14:28:00,1123.5,1122.75,1123.5,1122.75,292143,228,0
779,2010-09-16 14:27:00,1123.5,1122.25,1122.25,1123.5,291915,2538,0
780,2010-09-16 14:26:00,1122.5,1122.0,1122.0,1122.25,288074,926,0
781,2010-09-16 14:25:00,1122.0,1121.75,1121.75,1122.0,287112,31,0
782,2010-09-16 14:24:00,1122.0,1121.5,1122.0,1121.75,287081,114,0
783,2010-09-16 14:23:00,1121.75,1121.75,1121.75,1121.75,286967,11,0
784,2010-09-16 14:22:00,1122.0,1121.5,1121.5,1121.75,286956,61,0
785,2010-09-16 14:21:00,1121.75,1121.25,1121.75,1121.5,286598,31,0
786,2010-09-16 14:20:00,1122.0,1121.5,1121.75,1121.75,286567,152,0
787,2010-09-16 14:19:00,1122.0,1121.75,1122.0,1122.0,286415,95,0
788,2010-09-16 14:18:00,1122.0,1122.0,1122.0,1122.0,285915,289,0
789,2010-09-16 14:17:00,1122.25,1122.25,1122.25,1122.25,285606,22,0
790,2010-09-16 14:16:00,1122.5,1122.0,1122.0,1122.25,285584,404,0
791,2010-09-16 14:15:00,1122.0,1121.75,1121.75,1122.0,285180,150,0
792,2010-09-16 14:14:00,1122.0,1121.75,1122.0,1121.75,285030,142,0
793,2010-09-16 14:13:00,1122.0,1122.0,1122.0,1122.0,284888,337,0
794,2010-09-16 14:12:00,1122.0,1121.75,1122.0,1122.0,284321,821,0
795,2010-09-16 14:11:00,1121.75,1121.5,1121.5,1121.75,283500,122,0
796,2010-09-16 14:10:00,1121.75,1121.25,1121.5,1121.25,283378,285,0
797,2010-09-16 14:09:00,1121.5,1121.0,1121.0,1121.5,283093,641,0
798,2010-09-16 14:08:00,1121.25,1121.0,1121.0,1121.0,282452,162,0
799,2010-09-16 14:07:00,1121.0,1121.0,1121.0,1121.0,281385,59,0
800,2010-09-16 14:06:00,1121.5,1121.25,1121.5,1121.25,281326,2,0
801,2010-09-16 14:05:00,1121.25,1121.0,1121.25,1121.25,281324,207,0
802,2010-09-16 14:04:00,1121.75,1121.25,1121.75,1121.5,281094,74,0
803,2010-09-16 14:03:00,1122.25,1121.5,1121.5,1122.0,281008,594,0
804,2010-09-16 14:02:00,1121.75,1121.0,1121.0,1121.75,280414,329,0
805,2010-09-16 14:01:00,1121.0,1120.5,1120.5,1121.0,280085,193,0
806,2010-09-16 14:00:00,1120.75,1120.5,1120.5,1120.75,279072,72,0
807,2010-09-16 13:59:00,1120.5,1120.25,1120.25,1120.5,278990,607,0
808,2010-09-16 13:58:00,1120.0,1120.0,1120.0,1120.0,278269,24,0
809,2010-09-16 13:57:00,1120.0,1119.5,1120.0,1120.0,278145,813,0
810,2010-09-16 13:56:00,1120.5,1120.25,1120.5,1120.25,277315,74,0
811,2010-09-16 13:55:00,1120.5,1120.25,1120.5,1120.5,277241,16,0
812,2010-09-16 13:54:00,1120.5,1120.25,1120.25,1120.5,277003,123,0
813,2010-09-16 13:53:00,1120.5,1120.5,1120.5,1120.5,276830,40,0
814,2010-09-16 13:51:00,1120.75,1120.5,1120.5,1120.5,276788,119,0
815,2010-09-16 13:50:00,1120.75,1120.75,1120.75,1120.75,276667,101,0
816,2010-09-16 13:49:00,1120.75,1120.5,1120.75,1120.5,275566,86,0
817,2010-09-16 13:47:00,1121.0,1120.75,1121.0,1120.75,274980,104,0
818,2010-09-16 13:46:00,1121.25,1121.0,1121.25,1121.25,274796,83,0
819,2010-09-16 13:45:00,1121.5,1121.0,1121.0,1121.25,274713,128,0
820,2010-09-16 13:44:00,1120.75,1120.75,1120.75,1120.75,274385,30,0
821,2010-09-16 13:43:00,1121.0,1120.75,1120.75,1120.75,274206,68,0
822,2010-09-16 13:42:00,1120.5,1120.5,1120.5,1120.5,274136,18,0
823,2010-09-16 13:41:00,1120.75,1120.75,1120.75,1120.75,273258,6,0
824,2010-09-16 13:40:00,1120.75,1120.5,1120.5,1120.5,273149,10,0
825,2010-09-16 13:39:00,1120.5,1120.5,1120.5,1120.5,272939,1,0
826,2010-09-16 13:38:00,1120.5,1120.5,1120.5,1120.5,272938,30,0
827,2010-09-16 13:37:00,1120.75,1120.5,1120.5,1120.5,272811,6,0
828,2010-09-16 13:36:00,1120.5,1120.5,1120.5,1120.5,272805,19,0
829,2010-09-16 13:35:00,1120.75,1120.5,1120.5,1120.5,272786,17,0
830,2010-09-16 13:34:00,1120.75,1120.5,1120.75,1120.5,272769,181,0
831,2010-09-16 13:33:00,1120.75,1120.5,1120.5,1120.75,271338,43,0
832,2010-09-16 13:32:00,1120.5,1120.5,1120.5,1120.5,271295,50,0
833,2010-09-16 13:31:00,1121.0,1120.75,1121.0,1120.75,271240,40,0
834,2010-09-16 13:30:00,1121.25,1121.25,1121.25,1121.25,271200,23,0
835,2010-09-16 13:28:00,1121.25,1121.0,1121.25,1121.25,271177,25,0
836,2010-09-16 13:27:00,1121.5,1121.0,1121.0,1121.25,270352,342,0
837,2010-09-16 13:26:00,1120.75,1120.5,1120.5,1120.75,269755,23,0
838,2010-09-16 13:25:00,1120.75,1120.5,1120.75,1120.5,269729,9,0
839,2010-09-16 13:24:00,1120.75,1120.5,1120.5,1120.75,269714,79,0
840,2010-09-16 13:23:00,1120.25,1120.25,1120.25,1120.25,269094,1,0
841,2010-09-16 13:22:00,1120.25,1119.75,1120.0,1120.25,269093,87,0
842,2010-09-16 13:21:00,1120.5,1120.25,1120.5,1120.25,269006,7,0
843,2010-09-16 13:20:00,1120.25,1120.25,1120.25,1120.25,268999,17,0
844,2010-09-16 13:19:00,1120.5,1119.75,1119.75,1120.25,268982,56,0
845,2010-09-16 13:18:00,1120.25,1119.5,1120.0,1119.75,268926,101,0
846,2010-09-16 13:17:00,1120.75,1120.0,1120.75,1120.25,268825,169,0
847,2010-09-16 13:16:00,1121.0,1120.5,1121.0,1120.75,268656,217,0
848,2010-09-16 13:15:00,1121.25,1121.25,1121.25,1121.25,268438,1,0
849,2010-09-16 13:14:00,1121.25,1121.25,1121.25,1121.25,268437,1,0
850,2010-09-16 13:13:00,1121.25,1121.25,1121.25,1121.25,268436,12,0
851,2010-09-16 13:12:00,1121.25,1121.0,1121.0,1121.25,268401,132,0
852,2010-09-16 13:11:00,1121.5,1120.5,1121.5,1121.0,268033,356,0
853,2010-09-16 13:10:00,1121.75,1121.5,1121.75,1121.5,267677,172,0
854,2010-09-16 13:09:00,1121.75,1121.5,1121.75,1121.5,267505,193,0
855,2010-09-16 13:08:00,1122.0,1121.75,1122.0,1122.0,266952,9,0
856,2010-09-16 13:07:00,1122.0,1122.0,1122.0,1122.0,266919,3,0
857,2010-09-16 13:06:00,1122.0,1121.75,1122.0,1122.0,266914,47,0
858,2010-09-16 13:05:00,1122.0,1121.75,1121.75,1122.0,266867,315,0
859,2010-09-16 13:04:00,1121.5,1121.5,1121.5,1121.5,265409,39,0
860,2010-09-16 13:03:00,1122.0,1121.5,1121.5,1121.75,265260,11,0
861,2010-09-16 13:02:00,1122.0,1121.25,1121.25,1122.0,265179,60,0
862,2010-09-16 13:01:00,1122.25,1121.5,1122.25,1121.5,264014,224,0
863,2010-09-16 13:00:00,1122.5,1122.0,1122.0,1122.25,263780,390,0
864,2010-09-16 12:59:00,1122.5,1121.5,1121.5,1122.25,263190,502,0
865,2010-09-16 12:58:00,1121.75,1121.25,1121.5,1121.25,261488,58,0
866,2010-09-16 12:57:00,1121.75,1121.5,1121.75,1121.75,261430,57,0
867,2010-09-16 12:56:00,1121.75,1121.5,1121.5,1121.5,261373,108,0
868,2010-09-16 12:55:00,1121.75,1121.5,1121.5,1121.75,261265,50,0
869,2010-09-16 12:54:00,1121.5,1121.25,1121.25,1121.5,261215,27,0
870,2010-09-16 12:53:00,1121.5,1121.25,1121.25,1121.25,261188,341,0
871,2010-09-16 12:52:00,1121.25,1121.0,1121.0,1121.25,260847,12,0
872,2010-09-16 12:51:00,1121.0,1121.0,1121.0,1121.0,260793,16,0
873,2010-09-16 12:50:00,1121.0,1120.75,1120.75,1121.0,260657,159,0
874,2010-09-16 12:49:00,1121.0,1120.75,1121.0,1120.75,260498,11,0
875,2010-09-16 12:48:00,1121.0,1121.0,1121.0,1121.0,260476,5,0
876,2010-09-16 12:47:00,1121.25,1121.25,1121.25,1121.25,260471,63,0
877,2010-09-16 12:46:00,1121.5,1121.25,1121.5,1121.25,260408,11,0
878,2010-09-16 12:45:00,1121.25,1121.25,1121.25,1121.25,260397,59,0
879,2010-09-16 12:44:00,1121.5,1121.5,1121.5,1121.5,260068,112,0
880,2010-09-16 12:43:00,1121.5,1121.25,1121.5,1121.5,259636,78,0
881,2010-09-16 12:42:00,1121.5,1121.0,1121.0,1121.25,259558,327,0
882,2010-09-16 12:41:00,1121.0,1120.5,1120.5,1121.0,259231,11,0
883,2010-09-16 12:40:00,1121.0,1120.75,1120.75,1120.75,259220,186,0
884,2010-09-16 12:39:00,1121.0,1120.75,1121.0,1120.75,259028,53,0
885,2010-09-16 12:38:00,1120.75,1120.5,1120.5,1120.75,258975,203,0
886,2010-09-16 12:37:00,1120.75,1120.5,1120.5,1120.5,258722,47,0
887,2010-09-16 12:36:00,1120.5,1120.5,1120.5,1120.5,258675,33,0
888,2010-09-16 12:35:00,1120.75,1120.5,1120.5,1120.75,258642,108,0
889,2010-09-16 12:34:00,1120.75,1120.25,1120.5,1120.5,258484,140,0
890,2010-09-16 12:33:00,1120.5,1120.25,1120.25,1120.5,258282,22,0
891,2010-09-16 12:32:00,1120.5,1120.25,1120.25,1120.25,258260,132,0
892,2010-09-16 12:30:00,1120.0,1120.0,1120.0,1120.0,258128,7,0
893,2010-09-16 12:29:00,1120.25,1119.75,1119.75,1120.25,258121,263,0
894,2010-09-16 12:28:00,1120.25,1119.5,1119.5,1120.0,257858,63,0
895,2010-09-16 12:27:00,1119.75,1119.75,1119.75,1119.75,253795,20,0
896,2010-09-16 12:26:00,1119.75,1119.5,1119.5,1119.5,253629,99,0
897,2010-09-16 12:25:00,1119.75,1119.25,1119.75,1119.5,253530,188,0
898,2010-09-16 12:24:00,1119.5,1119.25,1119.5,1119.5,253342,60,0
899,2010-09-16 12:23:00,1119.75,1119.75,1119.75,1119.75,253025,2,0
900,2010-09-16 12:22:00,1120.0,1119.75,1119.75,1120.0,253023,21,0
901,2010-09-16 12:21:00,1120.0,1119.75,1119.75,1120.0,253002,93,0
902,2010-09-16 12:20:00,1120.0,1119.75,1119.75,1120.0,252909,10,0
903,2010-09-16 12:19:00,1120.0,1119.5,1119.75,1119.75,252874,372,0
904,2010-09-16 12:18:00,1119.75,1119.5,1119.5,1119.75,252302,45,0
905,2010-09-16 12:17:00,1119.5,1119.0,1119.25,1119.5,249145,142,0
906,2010-09-16 12:16:00,1119.25,1119.0,1119.25,1119.25,248998,13,0
907,2010-09-16 12:15:00,1119.25,1119.0,1119.0,1119.0,247925,139,0
908,2010-09-16 12:14:00,1119.25,1119.0,1119.25,1119.0,247786,107,0
909,2010-09-16 12:13:00,1119.25,1118.75,1119.0,1119.0,247065,173,0
910,2010-09-16 12:12:00,1119.25,1118.75,1119.0,1119.25,246682,255,0
911,2010-09-16 12:11:00,1119.75,1119.0,1119.5,1119.0,246426,283,0
912,2010-09-16 12:10:00,1120.0,1119.5,1120.0,1119.5,246124,248,0
913,2010-09-16 12:09:00,1120.0,1120.0,1120.0,1120.0,245821,116,0
914,2010-09-16 12:08:00,1120.25,1120.25,1120.25,1120.25,245705,17,0
915,2010-09-16 12:07:00,1120.5,1120.25,1120.5,1120.25,245688,32,0
916,2010-09-16 12:06:00,1120.5,1120.5,1120.5,1120.5,245383,2,0
917,2010-09-16 12:05:00,1120.5,1120.25,1120.5,1120.25,245372,12,0
918,2010-09-16 12:04:00,1120.5,1120.25,1120.5,1120.25,245360,67,0
919,2010-09-16 12:03:00,1120.5,1120.5,1120.5,1120.5,244941,21,0
920,2010-09-16 12:02:00,1120.5,1120.0,1120.25,1120.25,244865,119,0
921,2010-09-16 12:01:00,1120.5,1120.0,1120.5,1120.0,244746,46,0
922,2010-09-16 12:00:00,1120.5,1120.25,1120.5,1120.5,244700,41,0
923,2010-09-16 11:59:00,1120.75,1120.75,1120.75,1120.75,244399,19,0
924,2010-09-16 11:58:00,1120.5,1120.5,1120.5,1120.5,244079,15,0
925,2010-09-16 11:57:00,1121.0,1120.75,1121.0,1120.75,243661,21,0
926,2010-09-16 11:56:00,1121.0,1120.25,1120.25,1120.75,243590,121,0
927,2010-09-16 11:55:00,1120.25,1120.25,1120.25,1120.25,242834,29,0
928,2010-09-16 11:54:00,1120.0,1119.75,1119.75,1120.0,242740,125,0
929,2010-09-16 11:53:00,1120.25,1119.5,1120.0,1119.75,242360,102,0
930,2010-09-16 11:52:00,1120.0,1119.75,1119.75,1120.0,241630,11,0
931,2010-09-16 11:51:00,1120.25,1119.75,1120.25,1119.75,241619,71,0
932,2010-09-16 11:50:00,1120.5,1120.25,1120.25,1120.25,241528,511,0
933,2010-09-16 11:49:00,1120.25,1120.0,1120.25,1120.25,240876,706,0
934,2010-09-16 11:47:00,1120.75,1120.5,1120.5,1120.75,240054,21,0
935,2010-09-16 11:46:00,1120.75,1120.5,1120.5,1120.5,240023,69,0
936,2010-09-16 11:45:00,1120.25,1120.0,1120.25,1120.25,239940,34,0
937,2010-09-16 11:44:00,1120.5,1120.25,1120.25,1120.25,239905,16,0
938,2010-09-16 11:43:00,1120.5,1120.25,1120.5,1120.25,239692,109,0
939,2010-09-16 11:42:00,1120.75,1120.5,1120.75,1120.5,239583,94,0
940,2010-09-16 11:41:00,1121.0,1120.75,1120.75,1121.0,239360,40,0
941,2010-09-16 11:40:00,1121.0,1120.5,1120.75,1121.0,239296,503,0
942,2010-09-16 11:39:00,1120.75,1120.25,1120.5,1120.75,238763,124,0
943,2010-09-16 11:38:00,1120.5,1120.25,1120.5,1120.25,238627,23,0
944,2010-09-16 11:37:00,1120.5,1120.25,1120.5,1120.5,238604,152,0
945,2010-09-16 11:36:00,1120.5,1119.75,1119.75,1120.5,238422,178,0
946,2010-09-16 11:35:00,1120.0,1119.75,1119.75,1120.0,238231,179,0
947,2010-09-16 11:34:00,1120.25,1119.75,1120.25,1119.75,238052,283,0
948,2010-09-16 11:33:00,1120.75,1120.0,1120.5,1120.0,237742,191,0
949,2010-09-16 11:32:00,1120.75,1120.5,1120.75,1120.5,237500,130,0
950,2010-09-16 11:31:00,1121.0,1120.5,1120.75,1121.0,237343,197,0
951,2010-09-16 11:30:00,1121.0,1120.5,1120.5,1121.0,237144,201,0
952,2010-09-16 11:29:00,1120.75,1120.25,1120.5,1120.5,236003,302,0
953,2010-09-16 11:28:00,1121.0,1119.75,1120.75,1120.5,235163,1307,0
954,2010-09-16 11:27:00,1121.5,1120.75,1121.5,1121.0,233721,199,0
955,2010-09-16 11:26:00,1121.75,1121.5,1121.75,1121.75,232125,209,0
956,2010-09-16 11:25:00,1121.75,1121.5,1121.75,1121.75,231884,370,0
957,2010-09-16 11:24:00,1121.75,1121.0,1121.0,1121.75,230814,437,0
958,2010-09-16 11:23:00,1121.5,1120.75,1121.25,1121.5,230124,347,0
959,2010-09-16 11:22:00,1122.0,1121.75,1121.75,1121.75,229777,167,0
960,2010-09-16 11:21:00,1122.25,1121.75,1122.0,1121.75,229605,401,0
961,2010-09-16 11:20:00,1122.5,1122.0,1122.5,1122.0,229101,605,0
962,2010-09-16 11:19:00,1122.5,1122.0,1122.5,1122.25,228296,155,0
963,2010-09-16 11:18:00,1122.25,1122.25,1122.25,1122.25,227781,71,0
964,2010-09-16 11:17:00,1122.25,1122.0,1122.0,1122.25,227440,39,0
965,2010-09-16 11:16:00,1122.0,1122.0,1122.0,1122.0,227376,57,0
966,2010-09-16 11:15:00,1122.0,1121.75,1121.75,1122.0,226437,98,0
967,2010-09-16 11:14:00,1121.75,1121.25,1121.75,1121.5,225103,64,0
968,2010-09-16 11:13:00,1121.75,1121.25,1121.75,1121.5,225011,117,0
969,2010-09-16 11:12:00,1122.0,1121.75,1122.0,1122.0,223494,25,0
970,2010-09-16 11:11:00,1122.0,1121.75,1122.0,1122.0,223409,260,0
971,2010-09-16 11:10:00,1122.5,1121.75,1122.25,1122.0,216285,267,0
972,2010-09-16 11:09:00,1122.5,1122.0,1122.5,1122.25,209121,119,0
973,2010-09-16 11:08:00,1122.75,1122.5,1122.5,1122.5,208973,147,0
974,2010-09-16 11:07:00,1122.75,1122.25,1122.5,1122.75,207756,58,0
975,2010-09-16 11:06:00,1122.5,1122.25,1122.25,1122.25,207357,37,0
976,2010-09-16 11:05:00,1122.25,1122.0,1122.0,1122.25,207306,61,0
977,2010-09-16 11:04:00,1122.0,1122.0,1122.0,1122.0,205742,15,0
978,2010-09-16 11:03:00,1122.25,1121.5,1121.5,1122.0,205727,300,0
979,2010-09-16 11:02:00,1122.0,1121.5,1121.75,1121.75,205426,317,0
980,2010-09-16 11:01:00,1121.75,1121.5,1121.5,1121.75,205109,173,0
981,2010-09-16 11:00:00,1122.25,1121.5,1122.0,1121.75,193152,392,0
982,2010-09-16 10:59:00,1122.25,1122.0,1122.25,1122.0,192690,39,0
983,2010-09-16 10:58:00,1122.5,1122.25,1122.5,1122.25,192649,20,0
984,2010-09-16 10:57:00,1122.5,1122.25,1122.5,1122.5,192302,178,0
985,2010-09-16 10:56:00,1122.75,1122.25,1122.25,1122.5,192124,272,0
986,2010-09-16 10:55:00,1122.75,1122.0,1122.25,1122.0,191852,288,0
987,2010-09-16 10:54:00,1122.75,1122.0,1122.0,1122.25,191556,538,0
988,2010-09-16 10:53:00,1122.25,1121.75,1121.75,1122.0,191018,102,0
989,2010-09-16 10:52:00,1122.25,1121.75,1122.25,1121.75,190916,130,0
990,2010-09-16 10:51:00,1122.5,1122.0,1122.25,1122.25,190657,103,0
991,2010-09-16 10:50:00,1122.5,1122.0,1122.0,1122.25,190554,373,0
992,2010-09-16 10:49:00,1122.25,1121.75,1122.0,1122.0,190180,562,0
993,2010-09-16 10:48:00,1122.25,1121.75,1122.25,1122.25,189510,242,0
994,2010-09-16 10:47:00,1122.5,1121.5,1122.0,1122.25,189268,682,0
995,2010-09-16 10:46:00,1122.0,1121.5,1121.5,1121.75,188580,391,0
996,2010-09-16 10:45:00,1121.75,1120.75,1121.0,1121.5,188189,574,0
997,2010-09-16 10:44:00,1120.75,1120.5,1120.75,1120.75,187615,332,0
998,2010-09-16 10:43:00,1121.25,1120.5,1120.5,1120.75,187283,483,0
999,2010-09-16 10:42:00,1120.5,1119.5,1119.5,1120.5,185799,239,0
